timestep	potential_energy	translational_kinetic_energy	rotational_kinetic_energy
548900	-52437.42036	382.730729	390.0310087
549000	-52500.8415	386.1521008	368.4766678
549100	-52484.58168	339.0149051	388.9013481
549200	-52481.01845	362.1679372	390.0145125
549300	-52592.395	342.8161219	387.1920462
549400	-52272.35884	346.17486	367.0799316
549500	-52542.22846	345.7817076	368.9817899
549600	-52378.71804	350.277871	375.7130399
549700	-52343.49484	380.2076978	357.2507279
549800	-52506.57278	363.8797378	384.2934348
549900	-52490.67836	362.4246898	345.8532261
550000	-52649.90046	363.3633603	328.5177416
550100	-52217.2508	332.5862018	361.04409
550200	-52726.298	363.7756946	370.1201498
550300	-52738.81907	336.3120192	371.7263192
550400	-52553.77057	364.4833961	361.6598789
550500	-52386.03421	373.4561663	377.4137867
550600	-52361.73741	374.0952369	364.595461
550700	-52316.13962	365.3620577	366.475012
550800	-52312.51825	341.4055994	362.5322464
550900	-52393.15848	375.0981281	356.4016189
551000	-52307.36487	373.8652952	336.953831
551100	-52531.53117	381.1194406	357.5738551
551200	-52744.81687	339.1653313	363.2600606
551300	-52518.23554	363.6601988	373.7775749
551400	-52610.49385	353.1203409	359.2183779
551500	-52656.3676	333.7529261	362.5179813
551600	-52365.62509	346.6229688	327.4783692
551700	-52394.01991	321.61434	359.2751765
551800	-52466.67194	324.9921231	351.3325939
551900	-52592.44135	327.5151312	348.1595775
552000	-52553.29648	342.4913032	367.5060227
552100	-52424.64382	353.0328457	375.6957922
552200	-52495.38894	356.2648654	336.8946191
552300	-52532.36524	357.7495216	354.9971829
552400	-52746.64838	361.0047101	366.7512656
552500	-52535.42142	362.4282409	360.8824101
552600	-52433.11583	384.6815966	353.5384157
552700	-52486.33959	369.9766156	374.9869956
552800	-52462.99137	368.8527911	355.8564557
552900	-52378.45691	348.1236648	334.3075173
553000	-52475.22663	330.3585206	352.6443689
553100	-52779.20477	378.8964528	339.852941
553200	-52774.1923	382.7356252	346.068993
553300	-52631.90728	376.672093	352.8625626
553400	-52607.90168	376.5895268	332.7457872
553500	-52528.47365	366.4749567	361.2651546
553600	-52199.84131	351.8213178	348.8451581
553700	-52330.66757	369.0273981	343.8817381
553800	-52204.96892	353.1713025	337.8956218
553900	-52594.96739	340.890945	340.9246006
554000	-52043.55742	349.3638161	368.7666582
554100	-52521.83132	340.2802624	395.9858991
554200	-52353.03384	380.1935962	374.6546208
554300	-52647.32174	376.362719	373.3378192
554400	-52813.99898	352.2202996	375.5450162
554500	-52392.31005	345.3907265	360.0646242
554600	-52620.97809	368.8122784	358.4992905
554700	-52849.7092	339.7492109	337.7957814
554800	-52560.22907	346.9558272	349.4696116
554900	-52811.72737	335.5209323	367.2131555
555000	-52663.30163	377.7998771	398.3609977
555100	-52547.62684	350.9118003	368.9815302
555200	-52683.86398	381.5565554	358.1513801
555300	-52440.1114	369.580833	317.1578389
555400	-52433.42721	354.5956496	360.1142175
555500	-52580.94718	386.5192922	355.1593017
555600	-52367.79111	362.5529189	394.436722
555700	-52405.34582	342.7848833	367.7930201
555800	-52798.22616	395.9146885	356.3893
555900	-52246.58727	368.4651336	332.4015866
556000	-52583.29652	376.5628124	363.8961526
556100	-52538.10726	347.727596	329.5762401
556200	-52612.40222	359.3131939	367.0869154
556300	-52494.51137	332.3748892	371.7399915
556400	-52697.36399	365.0058929	370.8887766
556500	-52436.98662	329.8182621	345.7686429
556600	-52662.03462	354.586916	346.4339794
556700	-52455.58127	361.4077194	353.4956464
556800	-52654.78557	353.5511439	347.6519342
556900	-52496.04883	328.2690461	363.3909766
557000	-52352.66567	367.5370322	396.979071
557100	-52297.23764	334.1721893	376.1825722
557200	-52607.05215	338.0901953	349.1565636
557300	-52382.58795	362.2755505	342.4164991
557400	-52506.11901	397.9109846	343.2054707
557500	-52358.53847	379.7531432	354.8660018
557600	-52597.3503	377.3983677	365.6288559
557700	-52556.78051	366.2882159	361.0246513
557800	-52359.64479	364.4923342	346.0165337
557900	-52475.25015	359.9643769	386.0968487
558000	-52274.16877	391.1592394	363.7103173
558100	-52566.69147	386.4521712	358.4436118
558200	-52455.56745	405.9234641	350.2382542
558300	-52193.22031	386.3934519	357.648332
558400	-52784.96102	375.0800457	331.8230386
558500	-52680.59602	355.8486232	340.1582422
558600	-53160.70265	371.0646894	401.6816084
558700	-52932.20382	368.638129	394.4080406
558800	-52907.7101	379.2378053	361.1866333
558900	-53173.50629	384.9297763	363.269306
559000	-53383.455	354.6129585	379.4222505
559100	-52881.79343	368.7818683	361.3101844
559200	-52938.49013	327.8436471	387.3128694
559300	-53183.15309	326.953215	345.2492848
559400	-53091.41639	328.6105325	356.2210691
559500	-53060.73177	349.4267101	354.3087859
559600	-53281.58281	353.7227393	348.2985041
559700	-53425.693	343.1901554	344.0872775
559800	-53121.89776	340.9070098	322.5912925
559900	-53404.73004	338.1533407	339.3179267
560000	-53337.95662	329.1103847	351.2915524
560100	-53186.67273	326.3501263	349.0461533
560200	-53700.9998	341.0467868	352.9960686
560300	-53181.22579	368.5009036	341.21304
560400	-53314.24898	350.8012097	338.0470733
560500	-53208.96339	363.1092917	329.7339928
560600	-53193.77928	372.5857118	367.5417446
560700	-53297.43116	366.0474132	382.813671
560800	-52983.26073	340.4255745	365.5067731
560900	-53173.03017	367.9114302	365.518417
561000	-53349.15352	350.27429	358.5234817
561100	-53262.31614	349.8891734	366.4751084
561200	-53512.62034	364.3405414	339.3156776
561300	-53357.99499	343.0263264	315.3442818
561400	-53456.79648	336.775847	362.6479763
561500	-53188.39816	356.6549229	324.62907
561600	-53011.18504	344.9944892	368.5453254
561700	-52958.20257	360.5737031	366.4453829
561800	-53107.25966	370.3218382	360.1885354
561900	-52996.66064	334.5855896	375.8798165
562000	-53117.71092	355.9626284	396.5140851
562100	-53034.18178	350.6855953	370.4452235
562200	-53077.75583	320.1710837	334.6356034
562300	-53247.061	346.5875414	376.174594
562400	-53265.03535	365.3421288	382.5267959
562500	-53187.80621	347.2049498	357.8223694
562600	-53261.71921	351.7248548	354.161721
562700	-53080.34298	341.6475999	351.8751028
562800	-53031.74313	361.0086527	334.9986295
562900	-53335.88576	331.5291849	356.5396872
563000	-53129.94189	328.8391297	349.2648507
563100	-53153.83774	335.4553683	356.385795
563200	-53315.8775	326.9673875	312.268707
563300	-52933.7442	360.5418169	342.0711107
563400	-53078.28801	346.2458529	347.4682923
563500	-53223.44417	358.7863193	365.8855718
563600	-53236.6728	359.6404372	353.0536962
563700	-53256.07655	349.840353	350.9216841
563800	-53490.44121	337.1867114	336.7924965
563900	-53232.20513	386.9938295	346.2295557
564000	-53310.62606	353.8287573	343.0842243
564100	-53598.19052	367.1156047	362.4181426
564200	-53530.85729	363.9259022	352.8588192
564300	-53457.19802	357.337182	368.729188
564400	-53084.46087	374.8102826	348.7726041
564500	-53293.80179	375.4660631	365.8866345
564600	-53107.19536	399.0123687	362.7085418
564700	-53207.70501	381.3460132	357.217662
564800	-53316.1759	382.6173665	375.6596498
564900	-53317.77273	374.3231221	362.5506466
565000	-53299.62369	406.7078883	385.210059
565100	-53352.96037	373.6709251	360.0060132
565200	-53215.49046	364.4502009	377.0279216
565300	-53302.7751	373.0785817	349.5711229
565400	-53305.0625	370.8614919	414.0740115
565500	-53169.32721	375.0955255	384.2710596
565600	-53076.65186	353.5075138	370.9067658
565700	-53254.46038	361.9190484	378.8769423
565800	-53339.95614	346.1787355	407.5780718
565900	-53201.23841	326.0007995	363.250847
566000	-53114.07053	342.4121087	369.1781617
566100	-53020.13592	350.4971896	377.4975467
566200	-53142.32097	336.2298497	371.3855579
566300	-53482.22198	359.7010486	361.0433533
566400	-52978.24589	338.7405595	355.4133149
566500	-53399.7384	335.8710174	349.3536442
566600	-53163.13605	334.5117173	313.3767383
566700	-53275.04838	378.9755539	328.004272
566800	-53320.28262	359.2691368	351.0620038
566900	-53398.68111	342.2606984	338.9851449
567000	-53240.89951	352.899315	404.4992847
567100	-53641.12485	328.0040515	380.476105
567200	-53420.13116	373.666063	368.1036109
567300	-53174.57963	362.9579423	349.7561594
567400	-53403.80872	340.9301177	346.7681088
567500	-53349.52112	361.5290121	375.5457177
567600	-53265.04417	351.4988468	357.0091801
567700	-53393.38089	361.6911595	343.161572
567800	-53306.93581	360.3265672	372.4213749
567900	-53255.75612	352.2241558	354.4019891
568000	-53368.43207	372.0544271	351.5323495
568100	-53383.97516	379.8611096	370.0206687
568200	-53181.50407	374.0460592	351.3015066
568300	-53346.38529	384.8653529	337.1767609
568400	-53367.11501	363.5569066	328.1094947
568500	-53365.1608	366.8131756	338.9724929
568600	-53280.35047	393.49264	342.0363292
568700	-52954.19	419.0646738	328.0014136
568800	-53084.28205	400.8447681	349.5773509
568900	-53104.71373	370.4855281	312.3840664
569000	-53215.7579	363.940973	348.3395922
569100	-53203.39728	371.9485857	396.742636
569200	-53160.15766	347.8649951	365.5996983
569300	-53187.78895	355.9562149	386.1705482
569400	-53526.76035	349.8162114	357.0104055
569500	-53279.51271	359.2354118	350.2047889
569600	-53484.9619	333.595302	364.8205605
569700	-53413.67372	369.9663765	352.2841665
569800	-53307.43032	375.1350219	364.6153815
569900	-53419.75612	364.3980122	320.1614134
570000	-53232.1358	365.1610624	377.9826584
570100	-53030.09469	362.7703184	350.3330184
570200	-53371.4379	360.3776587	361.0882644
570300	-53462.37167	361.0149875	372.1243971
570400	-53366.4104	353.6796845	346.3730869
570500	-53245.00014	346.0285371	354.6384401
570600	-53324.68256	357.2503272	336.6885957
570700	-53790.08843	357.729878	354.623355
570800	-53375.13416	347.740734	359.9986842
570900	-53492.73524	334.6354608	358.606971
571000	-53450.86974	336.7132257	359.900567
571100	-53143.48968	354.7956756	342.0106702
571200	-53642.50319	365.3210677	340.6392336
571300	-53439.48267	314.3197736	360.7128144
571400	-53300.64346	345.6144179	321.9370914
571500	-53308.15947	336.4414946	339.3645881
571600	-53382.17222	357.7015453	334.6900108
571700	-53371.96476	347.7177225	356.4150913
571800	-53066.69962	350.1886944	375.4447797
571900	-53282.57278	325.646778	376.655819
572000	-52989.61852	345.0990121	377.541651
572100	-53014.90286	374.9749691	373.3688871
572200	-53307.30099	367.5249633	407.4202705
572300	-53284.15098	356.3316284	365.7008745
572400	-53186.52907	360.8242597	351.7068389
572500	-53329.70409	390.0460704	356.2237104
572600	-53260.24621	345.5010028	374.3452471
572700	-53401.52088	350.9404424	361.0661255
572800	-53157.98264	363.7010423	361.5306149
572900	-53301.73282	334.0791408	385.7435465
573000	-53206.61891	370.4073858	363.0563004
573100	-53454.62433	322.1882125	369.0430339
573200	-53350.73267	381.5444129	378.2258676
573300	-53407.34115	336.7264123	362.971286
573400	-53261.67865	340.9857157	371.1780285
573500	-53185.08923	357.7654397	352.4749108
573600	-53230.49173	348.6479907	345.1494196
573700	-52995.04064	370.3918734	328.5341643
573800	-53169.59202	384.9543878	344.988057
573900	-53196.4625	356.1567387	376.2964616
574000	-53247.50683	369.0517574	359.1026249
574100	-53107.26966	377.7287595	372.1555962
574200	-53373.16416	349.6608419	359.3633213
574300	-53342.27829	356.482731	370.3183242
574400	-52992.21849	350.0263816	343.3622132
574500	-53497.53969	358.6099099	363.4532056
574600	-53196.71331	329.7582496	393.1741798
574700	-53032.75516	347.8753481	369.9514204
574800	-53525.93637	350.1794536	384.4811724
574900	-53313.76516	352.7176013	394.1199175
575000	-53046.9459	379.2815143	342.9645114
575100	-53463.78372	345.8256015	368.0094265
575200	-53247.50192	361.9048728	369.6892953
575300	-53251.43781	360.3301184	341.9376325
575400	-53403.8699	333.0286296	367.2784774
575500	-53264.52693	355.5504202	336.5716146
575600	-53448.16513	337.4230718	360.75912
575700	-53128.94163	359.420495	353.6736712
575800	-53178.07532	388.4553813	369.0711114
575900	-53535.22415	339.2915656	342.4487991
576000	-53024.36317	351.9170218	347.6491655
576100	-53144.26679	368.4371642	340.5822554
576200	-53520.6845	358.1727569	352.7804257
576300	-53176.61208	351.3577934	372.3603574
576400	-53246.38816	363.4607802	365.5691122
576500	-52931.63219	364.2451891	337.9393934
576600	-53148.93893	337.3599942	343.4581209
576700	-53324.14907	345.7982401	361.7959267
576800	-53360.43363	357.3727338	354.1836259
576900	-53206.95879	352.8678756	351.2728136
577000	-53377.2049	373.5257455	344.1226547
577100	-52989.51724	369.6160727	356.3641793
577200	-53280.8522	389.9470722	313.027819
577300	-53471.54221	379.4515045	357.0625731
577400	-53127.78036	370.255952	374.2754817
577500	-53110.17281	330.022117	360.580264
577600	-53013.75955	347.2081436	356.1887352
577700	-53423.28963	359.8927286	367.9577364
577800	-53044.62816	348.9664584	362.2348225
577900	-53304.92528	350.2648965	376.0264595
578000	-53280.86244	343.5566662	382.904767
578100	-53309.40671	360.1123174	376.7902674
578200	-53175.65141	351.6529042	390.0963477
578300	-53548.49346	343.4356358	361.2640019
578400	-53345.34051	371.6141289	350.1495934
578500	-53609.30958	366.0394178	352.7416323
578600	-53847.9682	375.2819991	373.2146078
578700	-53137.72293	361.8606749	387.0595791
578800	-53545.60516	367.0825578	358.8772617
578900	-53625.8945	346.2694744	350.891985
579000	-53490.36364	366.2191068	335.3518141
579100	-53547.72472	349.383562	352.7853396
579200	-53291.43258	334.5258635	328.2986162
579300	-53952.17343	327.428397	332.5727837
579400	-53748.5914	333.3322369	337.6391274
579500	-53586.34327	314.8020356	365.9784899
579600	-53394.12785	363.727633	360.244388
579700	-53387.68683	313.7514791	383.3064157
579800	-53588.7149	341.4115207	361.4361839
579900	-53355.83347	310.0716805	360.9051974
580000	-53605.60585	314.2848227	366.8288016
580100	-53437.57593	336.5167549	346.0638516
580200	-53685.09043	346.2043145	341.7504635
580300	-53890.85676	364.3013904	329.5339541
580400	-53734.61482	365.5348486	327.5659425
580500	-53713.63491	332.9246211	354.7123806
580600	-53545.72948	335.9076503	354.1159907
580700	-53779.05953	342.4096139	358.1486625
580800	-53870.29549	334.8937931	355.3689585
580900	-53660.75395	345.5669473	363.9531612
581000	-53517.65839	352.3171957	375.3222654
581100	-53737.20245	371.2274778	326.6472668
581200	-53484.10432	372.5991645	352.0075077
581300	-53721.19992	372.2035646	343.5644381
581400	-53738.12238	356.6671509	346.8606121
581500	-53538.33772	372.6020293	341.8369678
581600	-53740.63062	354.9893277	322.9190203
581700	-53721.84726	371.3820562	336.4839543
581800	-53996.61967	364.3693225	344.5533599
581900	-53568.17298	331.135568	314.8895603
582000	-53785.21748	345.9703985	343.9469819
582100	-53727.13431	351.5214614	331.3049444
582200	-53572.75257	337.2705157	382.2840145
582300	-53751.99711	373.5704472	367.6074367
582400	-54066.24941	384.0313404	367.4635028
582500	-53629.00874	361.9269159	369.1551651
582600	-53820.07847	356.3922412	368.895632
582700	-53937.90637	360.7147941	376.1340889
582800	-53839.97638	369.619183	380.2634607
582900	-53775.92663	372.3409295	361.7875856
583000	-53775.09706	375.8016543	377.9078768
583100	-53973.48361	362.2991042	366.8311072
583200	-53515.0868	353.8263171	344.867171
583300	-53716.39458	383.8796903	346.9876167
583400	-53757.67418	377.2448083	380.2312977
583500	-54008.61559	358.2868022	351.4503547
583600	-53737.09993	375.9503871	369.9906517
583700	-53672.40992	366.4297581	368.0863601
583800	-53637.27262	342.8289962	372.3340197
583900	-53633.43896	336.3878462	373.0302956
584000	-53980.65747	357.8755046	379.1935985
584100	-53804.349	363.4915579	368.7601434
584200	-53768.82473	371.5915981	382.0598154
584300	-53607.78526	352.108972	331.7178023
584400	-53844.79602	351.1378465	340.5852946
584500	-53779.87846	378.1266602	324.1008554
584600	-53757.54321	327.6861704	359.9539141
584700	-53758.61628	361.5413267	331.4593598
584800	-53592.6419	345.0751075	331.505938
584900	-53642.44852	341.2961364	359.8653737
585000	-53624.45654	383.9570552	326.5827264
585100	-53565.66165	379.4179413	354.6937323
585200	-53786.13862	345.2229254	355.96001
585300	-53855.0865	346.4048545	356.7316847
585400	-53809.84672	319.0648373	384.6625294
585500	-53926.84298	352.9598258	371.2406421
585600	-53824.66699	378.3931391	356.4990722
585700	-53973.38614	373.4668551	325.1732148
585800	-53886.74789	383.1118599	371.42302
585900	-53653.04951	379.9800258	358.8565722
586000	-54001.84902	351.3988293	353.8465643
586100	-53949.35162	336.6172302	398.2818549
586200	-53711.91821	330.3976329	364.9446069
586300	-53738.49321	332.4000799	350.3047722
586400	-53718.43793	357.0448602	362.9785175
586500	-53615.99116	340.3645757	336.4714415
586600	-53748.84425	351.1362357	346.0320099
586700	-53883.9482	341.1410153	342.4361252
586800	-53639.40906	332.235516	361.5684072
586900	-53778.54276	342.9899071	341.0852888
587000	-53719.03325	356.5641293	354.0100029
587100	-53631.85844	347.1524	363.1879
587200	-53789.08444	375.8532574	323.8647548
587300	-53871.11334	356.5908851	364.5316625
587400	-53924.06499	377.5995911	376.4094909
587500	-53592.30526	373.4670772	358.5843812
587600	-53791.35663	398.8638101	384.0218083
587700	-53602.78144	385.4482819	383.4427963
587800	-53757.76691	379.8319047	363.6511381
587900	-53671.32315	363.8067979	379.8700053
